file_name|transcription
05093c73355e8b05e140f8c31c93cdbb0200874b927b0a23d36eb4b3bbe0303b1c3a8f9e91a2ee99223f11382db81d76afbbd32ebd22e47a6b5c809d1cbe8c01|An act of faith
00fa9d53a75b03a087bf84d1f228fba420a25257076a56d1f2d2a78ccfab96d6f70b0a586c3289acfdfe93ca21ae65d1929b399e56a598123e8f4c0b64532d02|The ramp led up to the wide highway.
00d2d6d1703289f83ad6e8a0c1fe236f26fecb44d99866e7803ac869b50e78061d5ef5060fd49183e99cec8f616bf1a798fd596bb63e615d2feab61439b9a611|I don't care what you charge them with!
00da5eaf605b621eff69f73d0e3ca62fdc9b306dc5d709781fa9a4ba60e1a5eceda7e3b991c30b9da93e0d89d297739685899f5e19418437954a11736d992ab0|If you have to wait until the war is over, then wait.
04530eed0364519906367c71381dc6be15e20c906954cd5ad1a4b9f4b63c9df76b1211ef6dd9465a63200d735936622c2cdd20de682133f9add4c02abbe0f904|While it has long the shelf life, the items will expire in twenty-twenty-six.
04ed16c13ad125361b763f4f00c254113a87b4c68b0bc465cf611c3e77909c4dc495aa1a41c13eb12bd2d8c2ef2a3cc21012e830c99d393c107c3ca5999fadd3|Go ahead, try me.
04d174428695d6975ce1066b195faafe95364d35d15af9a092207f1b5c710458028a5ca4e810be56c3a86e75b983a93081c8e0d90a4038f61cf8857fe8dc5518|You should see the other guy, specifically, how good at fighting he is.
012942998e709e664aa5ba2d007d306bfa2e0083cb397de6c77300f223e2e8935fe6395ab2632432edf0d81090cc4c628e80dabd54ec6a48f864ea438f084a98|There is a universal language, understood by everybody, but already forgotten.
03eddbde6f6a5938fc3d51e85ced3da178c4fb58640ec9a47a1b8f5f96159a3e45babc9719e6baed87cc78b766a461e7b031d7847225f2a0f88f122a32d18e9d|Then he sat in the sun-filled doorway, smoking the hookah.
003723118d666b8a0de8680b8c01aab2752b7a9e2dfe9be5ae53e1d748960c956113dd16b47c13f30b71a1c7b974c713348c054cd4285ab9650be4091157ed7a|Coming down the block is the biggest steamroller I have ever seen.
00cfc5d639edac7aaf3bd3177566e98d5fa64909330656a9ae9215a40f930747ebce32c652e0e38858769d8031964b47b46fdef1e52c08ebecb35dd09378c8eb|Diligence is the mother of good luck.
01a68cab0379c8e354e74096ceba6e47e5cd7d78973d9d41fda6823ebd0cde1fada4e9803188bace89ec0b8b6721ee22f93cb5bd93784ccca89e63e25d79d09b|Undefined reference to 'swizzle'.
008a70d62a97d9a0fe640a8f4afa899daf929415edafd793b0663f9907b3ad55e94e85d9e2691b116682266d93749247e24784b4f9140dadc5b0ec4e6486ca77|I want you to be my wife.
0096c00a0f1c81fc84abd8fdd6fd98028f867c42d04816e150683c47f1f48024a25393d447776236e5e934bf6119f52a1b2ea0bbc96c995fa256d9145f07832c|It takes decades until you're qualified to join the granny gang.
03b262e4dcd7475224953b940a8a6e16320ee98287a736ec144c635a09e1c76ecf3603cd48efd42e86bb24c50dfdca10ca4c7da2b6c1117c8961934841b47eb4|The smell was noxious.
04eef05f8c3c301452ee2679dfc3f49eb3dab02ece265d3ec87892da143d1c64e534b6bdf3243b4185dddbe13da625be78b06492e79332c485862338a60a6d90|Wake and rise, and step into the green outdoors.
032cd07b5c62b9413ae562ddeb29056d8ca8347d77655d0f3fa9c19c8cbe713f3d55d20aac3c902f37049a3250a297f5a3c1b337ac0896e8d6f2c7b3076e35e7|That's the Philosopher's Stone and the Elixir of Life.
01a138d3053c3d6caa81ca330b5b91b3b89eb1390d038c908e6773fedea4704c7b35de4600ad1fd26bbd4ab621c668bb5588d6748a31fb6c9ab3c3ebc6e446d5|The boy was sad as he left her that day.
04e96cb21fd1d43d22caf4d5c1dec1d7a60ae3e99fbabe261f21dcd632de5c6e608b8f3c816e7f795c9c23dd033fa280e4521294b3b0aafa06a8f02a350bd7ed|He didn't need to seek out the old woman for this!
034ada09bef3700efe0819e6c2060c5a01688f472cf4cc85558da729161d2ec58aaaa14ec511cfe1c2f060403eec2f62e4b9f6771d6d8491bab78daddd880398|They tell their incredible stories at the time when you want to hear them.
00fe8bc732b0652d99d8d4a829d9e253b541d828fcacd96955724097a838e16be10483ffe303bb8f1419a78205662cb33a87603408de61af8397218e5a5f16ed|They're not concerned with that right now.
04db9ec64275d8995a67ad7a95270aa17eb3586c5eee41b4e3de430668da9655e29e65c03edf40e2ef3128f5ddddeb5d24bed2294ae86826b9649e7b47db7368|"""There's life here,"" the boy said to the alchemist."
046c7766bb209d3e3603c017bf47e94835a634225db79d202a5fa06a3682dcf97b70a67d11fadc071b4280e643f7168159e087ae75cb4b9a78252502b5ead93e|This part of the town was half residential, half industrial.
02d1989400e99cf5acc68af41def30b9517e8340c48548a808685504c3bf30f9963244ca823f3c1a390bb4f90f522f94d89fff0cc9434a333f2c839ba6afa74b|He said that everything has its own destiny.
01f58124331d641075f71a53d2841e6a840b86665cce1470f5e982b1def72cda8c2c330e90f4fbfdb43855527355026aa9c47f61e912d07776bb4e4b1c6d3631|Deeds are fruits, words are but leaves.
0590e30f9de66edf16fe26abac8ddc99b6224aeb99e01909401753aa1490a8ab69f648bf348792147695d7dc8b8b33bacddfdcaf5d07d83ff1d57712623b3031|He had used the two stones only once, one morning when he was at a marketplace.
0208bddf4d159b1bbc9e1223b76ac5c87cdf0b17998b16440e406956fdb0fc7003c584340fd18ead1233a62442ef9995f4ccbe50119af5262a45fbb1b00deb3f|Let what must be, happen.
0245c9bc44230d7076b2889695ba5d1aaef66a018a81d71a2f93850835168f539e3be596864c02c68aa68c96a16e3dba8eacaea8bc167fae411308623361e466|A young boy with his eyes closed tossing leaves while sitting in a leaf pile.
03c065a6b11971f1c13fb900cd6addd481d077948a71f1c81a4474f275b43d0f28eeb1ac5a9c60e7319218e698d1323ca325cafc51d243a5af3c82a2e8c0476d|I'm not talking about his grandfather's pet poodle.
02bd8b23473e81a32ed88b4e0d77de7320b12cca7f678ec7557eabeb1fc05d2d1f9f7864174d2e09c11eb7f5600edc3dcd0ffe17cfc6a3266f63009e561136e1|Besides encryption, it can also be used for authentication.
046733e62334858e38800eefc1ef9ae65a8470d1028dcae14c210ee3a353c8353a625fa6f4a5854096ff50db738d44bf66c55108c63e9a5e4a471126c7daa0ad|The first rule of don't fight club is let's talk about it.
04bdd2cb3ea69a8d67ed2c2b4f3ec3ba8f82d438e55acf4cfd2b67ae2f294a7fa77c7ab6a7f696181312a46f17d078606d4809db5b2279fc7677d59dd6c0859c|Then the thing came upon him in a flash.
04675063c29e47ae50241d22011890b0e3da1af675f6bbd5035649f6d19c553f8dd734bb39bc74a7a1cf838e2491faeca5f92504216ebe90d5e0309f68d33d68|What are they wearing now?
0274014efedb5384a4d1817a8fa09814d5a7ead5a2cce44cc15b20d7c4fc499a901d6b7998d6c238e2699d41235cd6ce0b4f03ea272d9f82b35b8c2f6b403f7c|Gold would lose its value.
01347e0e008f3784989542c098c0fe0edbc9582dc847c6dd64950515e79a6d03c4ff9c79fd46185607d56a0d14e547ef533528a98c031ec31d34022861750034|The boy was becoming nervous.
048d46dea05f74ffeac4b6579008cc67461508861bdaf47a06af8780c2e0ae44f946a43234b923380af3117ead5bdf259816d46f131b01c1ed4c73aba5ef7bfe|two horsemen waiting ahead of them.
0492618e2d7858f1110f5813a693d033d2fa778c55bd6f0a585c10cc41195f92f4bf803afe7ee63aa84cb6c64d54ae98dc9dcac75aabf63b8618f53d60e1850d|Regarding your request, I have decided to heed your warnings.
033a27a3bc7f7a460bda404ead4f32f956381529b5d596505cab2defa8040bade4d04e728f1c80082f7c72da8780030eab8585f90d823e63103fd41e7428ca33|You and I aren't like Hassan, that rich merchant.
0173cc5cd034bc227da2b14e9652170d8f7ef0f32e370d760f6a23ef65a9cb5878d74c47114e1daa268b1f329aae16c168e6795223faa7d725b8b80d26cdcaf2|The sword remained where it was.
04d8023666837d52496ed9ff8dab9a2314c3a4a91e665eb105c3e6dc9e1cc5cca0ae2b2e6802d497c7435b671818a944bcaa254406d44394dd2847902a18d199|It said that the darkest hour of the night came just before the dawn.
02e88c5ba13c456d539f90a982f4594aa102ff83919b03e52d97044a61b0810ae5cee206574081749ae0ede320f9bbf5664eef9d4d8550432964f98c31a9ed0a|Even the guides spoke very little to one another.
0163a5b0c29653afcdaa9d4a57c731ca059fa0a6fb29b7435e469c3cc8fb440f2e7d2f305a620330d8665bc544a62be6452fc241d53a97eec70a2a7f767edaa5|When he speaks in our language, I can interpret what he has said.
050dc13c371a39410d710f326ab0b420c64d2af47bd179dcd2656d77dc6540ac0a08aeed1883d647fc3c16e11affcd663def95e4acb8db47775b919070033b71|"""No,"" the alchemist answered."
006de856c79c317d8f6d742059cbd0d3a738a7b8d9f04fe6cb65aa2cc76e4df684fbea68b98db0907a220ae0431554189dbd92b68b631f5aec52795d2994cc11|The book was written in Spanish.
053a2c326d3aaf96a30949d7d5fd891f19f5831737666a57368a7cb5a43867d0502308946a8348c0673ba5cbfcfa19cd24eb30d6685cf1ff646ccb41820b0c6e|a jokingly angry man holding alcohol
01a67bb3d6590a228106b28046990a0e92e1f6281a168a28b126731d00ddaad38cbb9daf28e542f3566b4e2e7c93869a23a639ce2028613966355eae09aa1f6f|The streamer of gas came out towards us.
0430bed50c1a0748b3b3cde51d275c9e96baade4e8cdc56e8d5bffa21e8245e45951c171f503866de95e8bb5cf739c26d7c288a4274a3aaf3ad34a2fda78314a|They're just a pile of stones.
052f324f49a1fa99946f2b6af98af10410cde58ef63e2aff9a35035dce0fb7188ad8a426e129217bbb04d301d5627864a50cc8f7be04357be50e4b8323d497ee|Feller runs the February months.
0293596f8a898f641f820350fee5ee53e5378d4340c27281ed001817fd294610d263ea94fdfc77666780c174250534ce9150bc5e2d56a3731ffb8e651254d4e7|Chris said that Lisa did it but I don’t trust him.
053f0c76cd97306c5728874573c03da4f0507e6b0e047cd1c0d0210d0d8d9ac089a0f26350c239237ac6e687e2e58dc5ec4daf1ce705c26d58533b8c88c416d8|I don't think this wall should be painted the way you suggested.
039a4d6db1a64b8d0362f6ae2a4a541c534f9cbf111c04f77833f04743b8a4dc81f6c9cec8269b9fcac159443cd85c5b8fb3743657d056d294892c7a854eb333|And, in that way, the months passed.
05275af541b18c6734a8cd105ccf6239dbcb1a85fc6ff31d72d695b93866533ad4c2f2fada890f665f538eb669ab85081755522e13a847a608fb851207c99410|What is today?
053e5dbf00bf899b20e04159e6d294e019fc3bb7c12258f320dbd80036f7ce02bbaa8cdbba2795c731d489e6356a7200d0a44232d6dff820c6b3df1e9403c1a9|Why don't you shut up!
0174826752523710a2ecb8be7c29c7956375cf1985e7f8d4601e646f41adecd6a66262e55215cd2d35b42c68a676c38c55f98196d79cf81d275df1b4313b631d|They don't like those articles I've been writing.
03e63ea20972d504557388bde2c027ea76a2dd89e11be4157f79e3e88c841a9b6ad9c053e88b9a1a89d435686d995680bf6c7e5179adfbce61032b1186a2e78d|I have come to enquire about the antelope.
01e83bddc3d095945b41e37c5158dd3592425cc63e51587d375e7580d0237a565f2b25391957932a8aae3dace8913cec52565db2eaed754ff97f09fce5cad317|The boy recalled the brilliance he had noticed on the previous day.
0497e291a0c4fb1a2e2c88b4cc83db34d763decbe8c173ad00e51c94ea76868627327516109d6f0e9de726f2b8e1e26899e54839679f448d48b21b4aeefedd31|He had come to the town only to find a woman who could interpret his dream.
044013f33536ba09f7a735f34b3aab13956d1ebcf0289343a14bd63ac3300c1e5e71cc9c17aa8da875cb31923e0efee486bcf5ebb61ddf764a4c0256215906c6|I said good night.
0336f6b01344865ebcfa87acc9bd2a73da7c22b7918218e4973f13680f2958b39e479405b08751770ed29df2e84c77e814f575ae71359087974a9ceec2e75b9c|Every day was there to be lived or to mark one's departure from this world.
038b926cebc363756fc1a2712fd3abfccf063c75738635dc5544c8500883599f68c2ac33193e34ca0cd6b597f1134ef250f7a8a3150a2512eda21a9738c1f407|Court-chaplain I thank you
0340e6bfb9afd80608f645d1c606a33747ce4c76a7d9a75985641245f55990a4cdf01a277adf483215aacf4c4f8e178c4a04995dffd17aa413c089e38463ae35|They walked together through the narrow streets of Tangier.
04a02cdfdbb83e1f02ba94962c4dea0d9166d9360405fa79890a4eec38809a4ef262ac7c526fb9b7134f2f2efbbed046db24be637949864c72ca937e2527b4fc|Only the lights in the great tent remained.
004b4e8463fad3f2aa5f9fd85a7895fa0afde6ce1aca79ac12e8901a26c140fbcd5bfc2bbe409a54394d14b57d4d8132f08872919117f09e5722d4bccca98864|But the boy knew that he was referring to Fatima.
04c183370700a4ba0780f2ce770cb9924b2eb19f833ba7a6f8195ac52ecc8479a66fa33339ac197c8f7f362a26eacc86e807b701cdf0b7f909f09857c7b108a3|You haven't told me.
01d6c86602626302adbb1a5a7ce6fafe448f05941117090a06e133af15a77f6e9c4c5463f3b29f62a0a611a0bb60266ba2c412d3d4124ff8a0ba95b0d01fb3d2|The alchemist's words echoed out like a curse.
01cd5f361606fc7c04ac446618a3fa092ffdcf0ce8a0cb1bb18ae12ee8de1c34f3ef909ecc1d555f93c470a359ab31afc89e15d79b5831a5d949d20eda357cec|He looked around at the empty plaza again, feeling less desperate than before.
01b1086ec99bba8a881efd1c5e9b708b06140507b25d8fad9184d0d4277b71bedf447e79bc8e3bac252d175d2d1c80913b7aa5dbcf9b151feed18622a1c3c061|The fool flew all the way up here in a blizzard.
04fbf1a322739ec6fd4df6de610e8765e7bf2a48f647e8c6c68143519c03fbaf878324782689d702eadc2b18794b8a0af60a5243d5c4fb976b3053a6dd412c4f|This is what I wished for.
049ddddb3e08fdf35d72d0a0f03e872839ef1d7f2c682f93bee4ceed7b5afb44aa3148e02a689f9d39617e81d71567b7b88b166351a5a28fff013f7526e401f4|The boy remembered an old proverb from his country.
00fd284262d45613f87f9a11bab3b6504feb22798bd5b0d951200c6564cb54d37b9ea50554f62be9d134afc419f6c551354d465c0d81c7a9f8bf711ac3d3b5ce|It almost gives him a feeling he wasn't wanted.
0232fc54253ae019b6e3e74fceab2dc7ab456b9a0b242df7fe9359f71109225f2d5d20963660a1bf96c464ea7841703df2ea315d3737be51f29cad46487084d1|Anywhere to get away from that wrangling.
03acf4b023a8c21ec325771126e90271bb81b4525be2bfebf44225c415928fe3720accd8903e003ffb0fde702ae201a728750503376f39ca29cfa5982bb9b5de|It said that the darkest hour of the night came just before the dawn.
020160f3850a4d03e14ae9a65a07c8e875ce475ba6a9829ebb68bcb936a7c395ace0290dcbbd7032c22ba67ce93334f6f54d501a0b198e7480517f9f6dc550e9|They could barely see the boy.
03a3f7ae2bb947b515216a140a68d2027b6f27cf78f825923a99687981b2c016428478a28f7665ea07477ad7be3bf9755956db27465c0cf43c6cba769581d703|Remember to take your full course of antibiotics, stopping early is dangerous for your health.
01ecf5784aad354214e05aee1f05fd62892b84725e7bde9324837cd93eb53f1f35ede662b806e3add0311b4792cecad6b8164a48e7fb6d52ed4031faa5cb8db2|It gives a very nice, deep sound.
02b200dfec8ae94d831c3b489e2ecc54e26f29a1223b725be07c2d93b8e6c1c62bea47f65582beb48e37fe62b790c06560875d8652014c88768537a2f017b546|If he had it on him then they'll have that, too.
058c3173c66caec8320eb3fea0702ab1f7b16efb32e08f5e554f053ffb1df603379119581477dd5e85f39784ea42d72f878eae6ddf9d3fb0873b826b1010e2c2|Sometimes, there's just no way to hold back the river.
04d94fe2a29aa75de67ece106fabe7941b5b91a76bbf48e8fde85aea72cfd7062723f24a0afd9637499d0eebe716453c1f4deda11675da58e3aa3e1de90ab38e|The nearby city of Ceuta had grown faster than Tangier, and business had fallen off.
02a38f2cd54dc5627311d33bf058cfa612294db309ab4e644ea0e79af4626962efa993c77edc7e218bd5a3a0bf700fb418a6a28f45a9870fc360d51469d23f0d|A magistrate
01b06f9275203266865d7b98985f2d7288ce73c73d058541560e597bfc09ef92bdbde34fe1c0e1d2d410ac1af69a7a38f6e2acd3fe5b6628d453a286aafda788|He remembered something his grandfather had once told him: that butterflies were a good omen.
043333f98169ad1fdce206898ec39af94bdd833847728c13a9e40b2de9523384f4a6ef5e108b46abd89b10471261ca73b994e985e285433b47b2d59d1415fa42|Give me the list of films at Santikos Theatres
03c3a7cc20efeb1d30ac14354b597cfa0494a960ef7c170dfe137f94cab5d3327666be3df82e30b8f543e820dbf056f9775af55613d2a0eeb618a56d2bb58ea6|Didn't you hear him?
01685ef79090e92d380a5ff8b556218edb7865b8babe406af7c54f850eeb10b0d8b215a1add63cad2aa4de05cab09a53e5626bdad91589f321a77a47577188f8|Before the boy could reply, a butterfly appeared and fluttered between him and the old man.
01b7514fd5c9ab9c86d55f4182ab5677b71b3dad3475efcaab6bf2e41c94d5f3f6f720bbef7f80f8b31b81f83fd314c31e9e00f201fc9ac9acdb3f3f960668f0|the hand that evokes love, and creates a twin soul for every person in the world.
05159c6509230c4110e93f7216f7faa443abdef9678b9465d174273b6954f527b8aa7041ba9bfeca94d6041ca80a336e5d2544e7c36160450fb0f81228e2cb3a|Sometime during the second year, you'll remember about the treasure.
058a8ee00be9fe8cdfef4cf2fff4a2fe4e6f224740ec5f7d3a0de4be2954104be68edfdd45bfa6def01c27cea3801188e907f6cf4650ad725493db0111674991|Mahatma Gandhi led the Indian independence movement in the twentieth century.
001f9e71d14e416237ffeb268d67dc27285d6f48d00cd171cac03b38dae9eaef9a5c7964bbc27cf54d2e567a20a163f6756a52f95b81d3c1bc1c51f4a9264166|I just don't trust anyone who says they've never had Hamburger Helper.
045638a4389bee777614dd312fb61f3db4ae353fe23bc902cccd45818ee6f253eba24d51d7d82847c42bf898f9196b61047726b114d7ae042ed8d11eb98e26fa|No, we don't laminate our business cards.
002ea757368f91cf3e1e66e0e420fc2dc854a64959be9583c41b43190362bc48139d43c5074d3e8582473c43c084e4b1e32fff6f5b1d608b7e993dce38cb78d8|Take a couple of seconds.
0514dff5776a81cb8fa57d10b5926f0e89b48e0b6b3c1f69c5e42e9ade18d7a9d29d67510857f7eb3cc0fec305a7151bda27130cf7d24f084cfc4d36274f7d2e|Of course, the two were unable to do anything.
059c6fb005e4dfb8e75a4e6bf987ed3053efb6f576ce402af96f004498f3b08b75cf43a3e1477fa6317bb04f8e902a687fbb17d8c563c220ff4d0c2c8de562b1|I have been waiting for you here at this oasis for a long time.
03f6754a83767609e9952da2be52df61e3e9e0e7959c368d19ac563f4ab6a532bb5d2da35590f86c63ca2f95c4153c8e1a3379fc4ecbbe8aee7d66bdeec42c26|It seemed so safe and tranquil.
022dffbeb8ed7c0598c9c031c3ac87f9c966f1d7d274b3d7a772bb7e54c44ddee7d421c8485b8fc315e21a8082c1ad54724c0d544a57e2f830437663b3c2df9f|How long have I been here?
008cd1f80f50700407689aa3c9209855718f966ae01b4177b536e5c28986a76c7bfb85d2284dfbdf86037863b9a0dd92f28cbb5ab3f1a407ba1790db380e6deb|He had helped him out in a dangerous situation.
028d57cf2fc07272cd085a46033943138cb4958022e8ebc1ed6e118ef6d92677ff0be69db0d4232f01ff9242e328bb7d5f1a01389d0216376b7c1f8c1f588ab7|"""You shouldn't be here,"" the alchemist answered."
029c76754f71637494fee02a673c8597c54d9918d565dc3871dcf1691c5afce42a4b86c7b562a1a1ba73e67414a48f4847f44bc8b700ba8ac50f2971f303a07b|So, we, their hearts, speak more and more softly.
017c0acbd9d8dae329c88a65d1fc3bf5d056e4960ec203773bb785c6fef7eb531872d2ff439b11a42c761ae3dbe1d82aa643c774bd04e66ded7f450d242f9b80|What had been next to him five minutes ago was now at the other side.
021fbb511a21e0f0240c07661620f1437e924371287089b75d9e087b5bff51d1c29d0a22ec4ae6d0e8855dde6f0233fc1942009ec5606556040faa29a1713abc|"""Why are you carrying money?"" asked the tribesman, when he had searched the boy's bag."
03f9e66b6e802940cb25c109c21fe3537c801d94f5fbfb36225db801a997d1db0bbadebbced80b623ef958a64baa2fa4d6e12a0f745f957c97d63615f65c3dd8|It's the other foreigner, the Englishman.
000d8d402e04cf3941e22f4f7b3893313f444915f58f413fd5aaf12e5d02037454a326d5aafa750a014048dc3ae16d2f74ce89942535e8d2b44b3daaf3835d3e|My calendar was full that month.
022e8297cc9bb522694378fd45de1349d6728bddff81bac8a064c7a34a0678254231976f4671c40e5fda242af62bfcc4946b8362da0e0009c6f4a00ade4878a1|I'm interested only in the present.
0531fce5532c3a507f24104058cc528e996e700948dfb57993caecad39c328c1313881059dfcb34e9c09d1024135009c59db0f3ea0bd84903322146338a1ea7c|He recited an Our Father silently.
0175a280ae1580b98fc89d97cb3626473d61724b97fc5b16d46be2a65b21ab99b02cce060b48b30e02b3bfc2979b9d25936a2e77125923631e97c326a2954f77|The woman said she had never heard of such a person, and hurried away.
034009bc46272f54a2e0ad50eeab5c47cd057de725c9e52551bb78215d935a68d66d3e6f4794503ccd84cc4718d3c8c962a043b1fe06ad597fd0839112b1889f|"""What is a foreigner doing here?"" asked another of the men."
04f0615371161e3a350eeea94b74e4723c286f560174f6f05998112ccd19566062fba1dc7c5cb0e6d31675730b7c6230757dc4eec6aa463572068e63ae9a2420|They returned to the gates of the monastery.
039926feb0baa33372718aeb4c893f6b809bc527212a6cab2d7ac7ebbc2c3f9e13c610e0d66f512828bfc365cda4a0945b5a8b85757299b28eb1c184b7532716|But he certainly didn't desire that an army invade the oasis.
001506ad5f9225b5b3b03c05916836858683451893105b6fdfe3b10c843d58fff5e0613a49c86762a902d9995bd5fc1ed9e0e7d2cf3d2b14ea40b2e6d0049eb6|He stood irresolute for a moment and then scrambled out of the pit.
0013e3a6bdfe9e77579b91b527d275ce3a9569269affb998f2e40ead637f85967559169efb8f4db2ca86fd084343e8f5ca69dfa14ff280f646ec1360d1c4b8ab|After two hours, he returned to the room where the wise man was.
0486fd2029ef8df8b302ea1fab42f3106258754d285a743a63e30a6d8390ecca2d3433fa2ade2c33efc228296f15ef86bdd63c14ea40fdcd1c2c8375169890c1|I've always looked on Bessie as my own sister.
05861fa2f1d8bf498e871187c1467202948e467c4af02fefd282057a0781f7af4279cbef4de80eb037237f8b44ddc51781ac330ef246d8324874f587bf4a80bf|I would have won the Junior Olympics if not for those medaling kids.
01fdf80791d17479261adb7fc8e89efab3827d3fc73ffc2d4aa9648d3efc9d201210c177c7cb89c6494df669de9ab2006b04c2a3b2df5e7e3905321e54f0c731|Have you visited that famous bat cave, Albert?
03c173fe00e37ef33b9e09f18339dc408e473df5150e3a4039ad868a0f1f93217c6344e45947da78d18b9b7b2c5ff78150b3a9f343b36ff28d5ff1a32f06fba4|I went stretching my legs clumsily and feeling my way in the dark.
04f2a312d3d02d1c84356ace42ca0fce0d703122809a3ae357c568b86142c81c440392be3e4f19522c9bfd64d67bae8bc68a47416ab094b7dbdc50957db70adc|Well, I think so.
